"VL_PGTO","MUNICIPIO","CD_GR_CLASSE_CONTABIL","NM_GR_CLASSE_CONTABIL","ANO","DS_MES","NU_MES","SK_LOCALIDAD"
48266.85,BraÃ§o Do Trombudo,94,OUTRAS RECEITAS,2022,JUNHO,6,3915
1817905.16,BraÃ§o Do Trombudo,43,ICMS,2022,JULHO,7,3915
119435.36,BraÃ§o Do Trombudo,51,IPVA,2022,JULHO,7,3915
1012.5,BraÃ§o Do Trombudo,27,ITCMD,2022,JULHO,7,3915
285.81,BraÃ§o Do Trombudo,78,OUTRAS RECEITAS,2022,JULHO,7,3915
2575.62,BraÃ§o Do Trombudo,86,OUTRAS RECEITAS,2022,JULHO,7,3915
24735.47,BraÃ§o Do Trombudo,94,OUTRAS RECEITAS,2022,JULHO,7,3915
3408.71,BraÃ§o Do Trombudo,43,ICMS,2022,AGOSTO,8,3915
20713.61,BraÃ§o Do Trombudo,51,IPVA,2022,AGOSTO,8,3915
44.79,BraÃ§o Do Trombudo,78,OUTRAS RECEITAS,2022,AGOSTO,8,3915
124,BraÃ§o Do Trombudo,94,OUTRAS RECEITAS,2022,AGOSTO,8,3915
67955.21,BrunÃ³polis,43,ICMS,2022,JANEIRO,1,3884
52991.43,BrunÃ³polis,51,IPVA,2022,JANEIRO,1,3884
6217.54,BrunÃ³polis,27,ITCMD,2022,JANEIRO,1,3884
89.58,BrunÃ³polis,78,OUTRAS RECEITAS,2022,JANEIRO,1,3884
1078,BrunÃ³polis,94,OUTRAS RECEITAS,2022,JANEIRO,1,3884
59363.96,BrunÃ³polis,43,ICMS,2022,FEVEREIRO,2,3884
46123.76,BrunÃ³polis,51,IPVA,2022,FEVEREIRO,2,3884
849.77,BrunÃ³polis,27,ITCMD,2022,FEVEREIRO,2,3884
484.49,BrunÃ³polis,78,OUTRAS RECEITAS,2022,FEVEREIRO,2,3884
730.13,BrunÃ³polis,94,OUTRAS RECEITAS,2022,FEVEREIRO,2,3884
61037.54,BrunÃ³polis,43,ICMS,2022,MARÃO,3,3884
60748.19,BrunÃ³polis,51,IPVA,2022,MARÃO,3,3884
101775.15,BrunÃ³polis,27,ITCMD,2022,MARÃO,3,3884
288.48,BrunÃ³polis,78,OUTRAS RECEITAS,2022,MARÃO,3,3884
1479.41,BrunÃ³polis,94,OUTRAS RECEITAS,2022,MARÃO,3,3884
23093.21,BrunÃ³polis,43,ICMS,2022,ABRIL,4,3884
56936.67,BrunÃ³polis,51,IPVA,2022,ABRIL,4,3884
5964.1,BrunÃ³polis,27,ITCMD,2022,ABRIL,4,3884
268.74,BrunÃ³polis,78,OUTRAS RECEITAS,2022,ABRIL,4,3884
7451.13,BrunÃ³polis,94,OUTRAS RECEITAS,2022,ABRIL,4,3884
62037.98,BrunÃ³polis,43,ICMS,2022,MAIO,5,3884
109456.06,BrunÃ³polis,51,IPVA,2022,MAIO,5,3884
5483.46,BrunÃ³polis,27,ITCMD,2022,MAIO,5,3884
102.21,BrunÃ³polis,78,OUTRAS RECEITAS,2022,MAIO,5,3884
556.66,BrunÃ³polis,94,OUTRAS RECEITAS,2022,MAIO,5,3884
45389.92,BrunÃ³polis,43,ICMS,2022,JUNHO,6,3884
75206.67,BrunÃ³polis,51,IPVA,2022,JUNHO,6,3884
3626.95,BrunÃ³polis,27,ITCMD,2022,JUNHO,6,3884
183.46,BrunÃ³polis,78,OUTRAS RECEITAS,2022,JUNHO,6,3884
18.26,BrunÃ³polis,86,OUTRAS RECEITAS,2022,JUNHO,6,3884
2098.29,BrunÃ³polis,94,OUTRAS RECEITAS,2022,JUNHO,6,3884
38261.46,BrunÃ³polis,43,ICMS,2022,JULHO,7,3884
84601.05,BrunÃ³polis,51,IPVA,2022,JULHO,7,3884
3924.97,BrunÃ³polis,27,ITCMD,2022,JULHO,7,3884
268.74,BrunÃ³polis,78,OUTRAS RECEITAS,2022,JULHO,7,3884
5449.91,BrunÃ³polis,94,OUTRAS RECEITAS,2022,JULHO,7,3884
1950.59,BrunÃ³polis,43,ICMS,2022,AGOSTO,8,3884
14389.9,BrunÃ³polis,51,IPVA,2022,AGOSTO,8,3884
44.79,BrunÃ³polis,78,OUTRAS RECEITAS,2022,AGOSTO,8,3884
189.4,BrunÃ³polis,94,OUTRAS RECEITAS,2022,AGOSTO,8,3884
66005163.13,Brusque,43,ICMS,2022,JANEIRO,1,3938
4177017.38,Brusque,51,IPVA,2022,JANEIRO,1,3938
10972.9,Brusque,27,ITCMD,2022,JANEIRO,1,3938
15131.71,Brusque,78,OUTRAS RECEITAS,2022,JANEIRO,1,3938
870492.18,Brusque,86,OUTRAS RECEITAS,2022,JANEIRO,1,3938
1054140.7,Brusque,94,OUTRAS RECEITAS,2022,JANEIRO,1,3938
73062025.82,Brusque,43,ICMS,2022,FEVEREIRO,2,3938
4505469.24,Brusque,51,IPVA,2022,FEVEREIRO,2,3938
4850,Brusque,27,ITCMD,2022,FEVEREIRO,2,3938
28919.18,Brusque,78,OUTRAS RECEITAS,2022,FEVEREIRO,2,3938
1019274.16,Brusque,86,OUTRAS RECEITAS,2022,FEVEREIRO,2,3938
914268.8,Brusque,94,OUTRAS RECEITAS,2022,FEVEREIRO,2,3938
829.43,Brusque,108,OUTRAS RECEITAS,2022,FEVEREIRO,2,3938
43304419.94,Brusque,43,ICMS,2022,MARÃO,3,3938
6727877.13,Brusque,51,IPVA,2022,MARÃO,3,3938
24247.28,Brusque,78,OUTRAS RECEITAS,2022,MARÃO,3,3938
1103985.11,Brusque,86,OUTRAS RECEITAS,2022,MARÃO,3,3938
970972.69,Brusque,94,OUTRAS RECEITAS,2022,MARÃO,3,3938
61026943.67,Brusque,43,ICMS,2022,ABRIL,4,3938
5689285.04,Brusque,51,IPVA,2022,ABRIL,4,3938
5835.91,Brusque,27,ITCMD,2022,ABRIL,4,3938
17513.94,Brusque,78,OUTRAS RECEITAS,2022,ABRIL,4,3938
1463334.87,Brusque,86,OUTRAS RECEITAS,2022,ABRIL,4,3938
1272137.92,Brusque,94,OUTRAS RECEITAS,2022,ABRIL,4,3938
5673.28,Brusque,108,OUTRAS RECEITAS,2022,ABRIL,4,3938
50145479.19,Brusque,43,ICMS,2022,MAIO,5,3938
7290125.05,Brusque,51,IPVA,2022,MAIO,5,3938
75354.3,Brusque,27,ITCMD,2022,MAIO,5,3938
13254.3,Brusque,78,OUTRAS RECEITAS,2022,MAIO,5,3938
1217891.11,Brusque,86,OUTRAS RECEITAS,2022,MAIO,5,3938
930869.02,Brusque,94,OUTRAS RECEITAS,2022,MAIO,5,3938
51674389.24,Brusque,43,ICMS,2022,JUNHO,6,3938
6803882.55,Brusque,51,IPVA,2022,JUNHO,6,3938
14914.92,Brusque,78,OUTRAS RECEITAS,2022,JUNHO,6,3938
1519839.11,Brusque,86,OUTRAS RECEITAS,2022,JUNHO,6,3938
1009773.04,Brusque,94,OUTRAS RECEITAS,2022,JUNHO,6,3938
68301486.51,Brusque,43,ICMS,2022,JULHO,7,3938
6323622.01,Brusque,51,IPVA,2022,JULHO,7,3938
6899.13,Brusque,27,ITCMD,2022,JULHO,7,3938
13294.53,Brusque,78,OUTRAS RECEITAS,2022,JULHO,7,3938
1503651.34,Brusque,86,OUTRAS RECEITAS,2022,JULHO,7,3938
973720.8,Brusque,94,OUTRAS RECEITAS,2022,JULHO,7,3938
297194.83,Brusque,43,ICMS,2022,AGOSTO,8,3938
1157215.32,Brusque,51,IPVA,2022,AGOSTO,8,3938
1710.86,Brusque,78,OUTRAS RECEITAS,2022,AGOSTO,8,3938
805.01,Brusque,86,OUTRAS RECEITAS,2022,AGOSTO,8,3938
9737.4,Brusque,94,OUTRAS RECEITAS,2022,AGOSTO,8,3938
361448.1,Caibi,43,ICMS,2022,JANEIRO,1,4532
143185.27,Caibi,51,IPVA,2022,JANEIRO,1,4532
1902.38,Caibi,27,ITCMD,2022,JANEIRO,1,4532
396.31,Caibi,78,OUTRAS RECEITAS,2022,JANEIRO,1,4532
320.74,Caibi,86,OUTRAS RECEITAS,2022,JANEIRO,1,4532
4873.09,Caibi,94,OUTRAS RECEITAS,2022,JANEIRO,1,4532
291463.41,Caibi,43,ICMS,2022,FEVEREIRO,2,4532
186089.77,Caibi,51,IPVA,2022,FEVEREIRO,2,4532
13807.55,Caibi,27,ITCMD,2022,FEVEREIRO,2,4532
757.9,Caibi,78,OUTRAS RECEITAS,2022,FEVEREIRO,2,4532
2919.12,Caibi,86,OUTRAS RECEITAS,2022,FEVEREIRO,2,4532
9036.04,Caibi,94,OUTRAS RECEITAS,2022,FEVEREIRO,2,4532
376722.23,Caibi,43,ICMS,2022,MARÃO,3,4532
502467.28,Caibi,51,IPVA,2022,MARÃO,3,4532
4422.36,Caibi,27,ITCMD,2022,MARÃO,3,4532
1750.3,Caibi,78,OUTRAS RECEITAS,2022,MARÃO,3,4532
6515.67,Caibi,86,OUTRAS RECEITAS,2022,MARÃO,3,4532
12624.09,Caibi,94,OUTRAS RECEITAS,2022,MARÃO,3,4532
449320.02,Caibi,43,ICMS,2022,ABRIL,4,4532
311707.09,Caibi,51,IPVA,2022,ABRIL,4,4532
1699,Caibi,27,ITCMD,2022,ABRIL,4,4532
2701.01,Caibi,78,OUTRAS RECEITAS,2022,ABRIL,4,4532
9011.86,Caibi,86,OUTRAS RECEITAS,2022,ABRIL,4,4532
14328.78,Caibi,94,OUTRAS RECEITAS,2022,ABRIL,4,4532
458806.14,Caibi,43,ICMS,2022,MAIO,5,4532
455381.35,Caibi,51,IPVA,2022,MAIO,5,4532
13272.48,Caibi,27,ITCMD,2022,MAIO,5,4532
1411.66,Caibi,78,OUTRAS RECEITAS,2022,MAIO,5,4532
11436.93,Caibi,86,OUTRAS RECEITAS,2022,MAIO,5,4532
12794.25,Caibi,94,OUTRAS RECEITAS,2022,MAIO,5,4532
384559.68,Caibi,43,ICMS,2022,JUNHO,6,4532
277759.02,Caibi,51,IPVA,2022,JUNHO,6,4532
4787.8,Caibi,27,ITCMD,2022,JUNHO,6,4532
3644.97,Caibi,78,OUTRAS RECEITAS,2022,JUNHO,6,4532
7381.61,Caibi,86,OUTRAS RECEITAS,2022,JUNHO,6,4532
41392.34,Caibi,94,OUTRAS RECEITAS,2022,JUNHO,6,4532
334078.38,Caibi,43,ICMS,2022,JULHO,7,4532
257434.16,Caibi,51,IPVA,2022,JULHO,7,4532
823.51,Caibi,27,ITCMD,2022,JULHO,7,4532
885.92,Caibi,78,OUTRAS RECEITAS,2022,JULHO,7,4532
2338.37,Caibi,86,OUTRAS RECEITAS,2022,JULHO,7,4532
5032.31,Caibi,94,OUTRAS RECEITAS,2022,JULHO,7,4532
504.34,Caibi,43,ICMS,2022,AGOSTO,8,4532
175356.99,Caibi,51,IPVA,2022,AGOSTO,8,4532
44.79,Caibi,78,OUTRAS RECEITAS,2022,AGOSTO,8,4532
858,Caibi,94,OUTRAS RECEITAS,2022,AGOSTO,8,4532
78755.17,Calmon,43,ICMS,2022,JANEIRO,1,5420
37569.64,Calmon,51,IPVA,2022,JANEIRO,1,5420
255278.38,Calmon,27,ITCMD,2022,JANEIRO,1,5420
87.79,Calmon,78,OUTRAS RECEITAS,2022,JANEIRO,1,5420
1937.22,Calmon,86,OUTRAS RECEITAS,2022,JANEIRO,1,5420
3777.94,Calmon,94,OUTRAS RECEITAS,2022,JANEIRO,1,5420
70255.64,Calmon,43,ICMS,2022,FEVEREIRO,2,5420
42451.1,Calmon,51,IPVA,2022,FEVEREIRO,2,5420
3371.64,Calmon,27,ITCMD,2022,FEVEREIRO,2,5420
572.97,Calmon,78,OUTRAS RECEITAS,2022,FEVEREIRO,2,5420
847.3,Calmon,86,OUTRAS RECEITAS,2022,FEVEREIRO,2,5420
2868.58,Calmon,94,OUTRAS RECEITAS,2022,FEVEREIRO,2,5420
80095.03,Calmon,43,ICMS,2022,MARÃO,3,5420
57258.93,Calmon,51,IPVA,2022,MARÃO,3,5420
45230.79,Calmon,27,ITCMD,2022,MARÃO,3,5420
735.03,Calmon,78,OUTRAS RECEITAS,2022,MARÃO,3,5420
1926.6,Calmon,86,OUTRAS RECEITAS,2022,MARÃO,3,5420
3119.19,Calmon,94,OUTRAS RECEITAS,2022,MARÃO,3,5420
93996.41,Calmon,43,ICMS,2022,ABRIL,4,5420
52472.98,Calmon,51,IPVA,2022,ABRIL,4,5420
46884.38,Calmon,27,ITCMD,2022,ABRIL,4,5420
1605.56,Calmon,78,OUTRAS RECEITAS,2022,ABRIL,4,5420
2128.46,Calmon,86,OUTRAS RECEITAS,2022,ABRIL,4,5420
5256.19,Calmon,94,OUTRAS RECEITAS,2022,ABRIL,4,5420
72513.3,Calmon,43,ICMS,2022,MAIO,5,5420
48459.72,Calmon,51,IPVA,2022,MAIO,5,5420
46022.24,Calmon,27,ITCMD,2022,MAIO,5,5420
1875.48,Calmon,78,OUTRAS RECEITAS,2022,MAIO,5,5420
1651.91,Calmon,86,OUTRAS RECEITAS,2022,MAIO,5,5420
874.63,Calmon,94,OUTRAS RECEITAS,2022,MAIO,5,5420
76644.75,Calmon,43,ICMS,2022,JUNHO,6,5420
51973.2,Calmon,51,IPVA,2022,JUNHO,6,5420
46485.44,Calmon,27,ITCMD,2022,JUNHO,6,5420
754.57,Calmon,78,OUTRAS RECEITAS,2022,JUNHO,6,5420
2014.84,Calmon,86,OUTRAS RECEITAS,2022,JUNHO,6,5420
2707.64,Calmon,94,OUTRAS RECEITAS,2022,JUNHO,6,5420
74970.05,Calmon,43,ICMS,2022,JULHO,7,5420
46010.96,Calmon,51,IPVA,2022,JULHO,7,5420
46146.16,Calmon,27,ITCMD,2022,JULHO,7,5420
543.99,Calmon,78,OUTRAS RECEITAS,2022,JULHO,7,5420
2233.12,Calmon,86,OUTRAS RECEITAS,2022,JULHO,7,5420
2266.78,Calmon,94,OUTRAS RECEITAS,2022,JULHO,7,5420
1.05,Calmon,43,ICMS,2022,AGOSTO,8,5420
12598.73,Calmon,51,IPVA,2022,AGOSTO,8,5420
327.42,Calmon,94,OUTRAS RECEITAS,2022,AGOSTO,8,5420
7477323.11,CamboriÃº,43,ICMS,2022,JANEIRO,1,3951
2017509.36,CamboriÃº,51,IPVA,2022,JANEIRO,1,3951
1698.3,CamboriÃº,27,ITCMD,2022,JANEIRO,1,3951
67695.39,CamboriÃº,78,OUTRAS RECEITAS,2022,JANEIRO,1,3951
210152.29,CamboriÃº,86,OUTRAS RECEITAS,2022,JANEIRO,1,3951
84096.91,CamboriÃº,94,OUTRAS RECEITAS,2022,JANEIRO,1,3951
6712968.51,CamboriÃº,43,ICMS,2022,FEVEREIRO,2,3951
1895874.45,CamboriÃº,51,IPVA,2022,FEVEREIRO,2,3951
1388.17,CamboriÃº,27,ITCMD,2022,FEVEREIRO,2,3951
37791.84,CamboriÃº,78,OUTRAS RECEITAS,2022,FEVEREIRO,2,3951
196693.77,CamboriÃº,86,OUTRAS RECEITAS,2022,FEVEREIRO,2,3951
83764.93,CamboriÃº,94,OUTRAS RECEITAS,2022,FEVEREIRO,2,3951
6140852.36,CamboriÃº,43,ICMS,2022,MARÃO,3,3951
2760832.2,CamboriÃº,51,IPVA,2022,MARÃO,3,3951
6298.37,CamboriÃº,27,ITCMD,2022,MARÃO,3,3951
34742.76,CamboriÃº,78,OUTRAS RECEITAS,2022,MARÃO,3,3951
183048.49,CamboriÃº,86,OUTRAS RECEITAS,2022,MARÃO,3,3951
107968.19,CamboriÃº,94,OUTRAS RECEITAS,2022,MARÃO,3,3951
6938959.12,CamboriÃº,43,ICMS,2022,ABRIL,4,3951
2307650.48,CamboriÃº,51,IPVA,2022,ABRIL,4,3951
1410.85,CamboriÃº,27,ITCMD,2022,ABRIL,4,3951
33719.64,CamboriÃº,78,OUTRAS RECEITAS,2022,ABRIL,4,3951
173337.96,CamboriÃº,86,OUTRAS RECEITAS,2022,ABRIL,4,3951
83916.21,CamboriÃº,94,OUTRAS RECEITAS,2022,ABRIL,4,3951
7757615.78,CamboriÃº,43,ICMS,2022,MAIO,5,3951
2825599.83,CamboriÃº,51,IPVA,2022,MAIO,5,3951
5794.29,CamboriÃº,27,ITCMD,2022,MAIO,5,3951
37174.14,CamboriÃº,78,OUTRAS RECEITAS,2022,MAIO,5,3951
118746.6,CamboriÃº,86,OUTRAS RECEITAS,2022,MAIO,5,3951
103816.51,CamboriÃº,94,OUTRAS RECEITAS,2022,MAIO,5,3951
8593313.35,CamboriÃº,43,ICMS,2022,JUNHO,6,3951
2617571.63,CamboriÃº,51,IPVA,2022,JUNHO,6,3951
16397.53,CamboriÃº,27,ITCMD,2022,JUNHO,6,3951
3334.3,CamboriÃº,78,OUTRAS RECEITAS,2022,JUNHO,6,3951
185074.05,CamboriÃº,86,OUTRAS RECEITAS,2022,JUNHO,6,3951
80752.34,CamboriÃº,94,OUTRAS RECEITAS,2022,JUNHO,6,3951
7800701.37,CamboriÃº,43,ICMS,2022,JULHO,7,3951
2388399.65,CamboriÃº,51,IPVA,2022,JULHO,7,3951
1449.43,CamboriÃº,27,ITCMD,2022,JULHO,7,3951
24775.76,CamboriÃº,78,OUTRAS RECEITAS,2022,JULHO,7,3951
231183.58,CamboriÃº,86,OUTRAS RECEITAS,2022,JULHO,7,3951
97655.16,CamboriÃº,94,OUTRAS RECEITAS,2022,JULHO,7,3951
175034.65,CamboriÃº,43,ICMS,2022,AGOSTO,8,3951
517431.76,CamboriÃº,51,IPVA,2022,AGOSTO,8,3951
415.59,CamboriÃº,78,OUTRAS RECEITAS,2022,AGOSTO,8,3951
16.74,CamboriÃº,86,OUTRAS RECEITAS,2022,AGOSTO,8,3951
3706.16,CamboriÃº,94,OUTRAS RECEITAS,2022,AGOSTO,8,3951
5209087.25,Campo Alegre,43,ICMS,2022,JANEIRO,1,3869
312485.14,Campo Alegre,51,IPVA,2022,JANEIRO,1,3869
48051.05,Campo Alegre,27,ITCMD,2022,JANEIRO,1,3869
803.6,Campo Alegre,78,OUTRAS RECEITAS,2022,JANEIRO,1,3869
11553.94,Campo Alegre,86,OUTRAS RECEITAS,2022,JANEIRO,1,3869
19499.59,Campo Alegre,94,OUTRAS RECEITAS,2022,JANEIRO,1,3869
2237706.31,Campo Alegre,43,ICMS,2022,FEVEREIRO,2,3869
305178.02,Campo Alegre,51,IPVA,2022,FEVEREIRO,2,3869
63127.9,Campo Alegre,27,ITCMD,2022,FEVEREIRO,2,3869
1561.25,Campo Alegre,78,OUTRAS RECEITAS,2022,FEVEREIRO,2,3869
17870.9,Campo Alegre,86,OUTRAS RECEITAS,2022,FEVEREIRO,2,3869
33083.44,Campo Alegre,94,OUTRAS RECEITAS,2022,FEVEREIRO,2,3869
4917593.03,Campo Alegre,43,ICMS,2022,MARÃO,3,3869
547769.71,Campo Alegre,51,IPVA,2022,MARÃO,3,3869
73300.04,Campo Alegre,27,ITCMD,2022,MARÃO,3,3869
1205.91,Campo Alegre,78,OUTRAS RECEITAS,2022,MARÃO,3,3869
15326.79,Campo Alegre,86,OUTRAS RECEITAS,2022,MARÃO,3,3869
20217.75,Campo Alegre,94,OUTRAS RECEITAS,2022,MARÃO,3,3869
5751555.09,Campo Alegre,43,ICMS,2022,ABRIL,4,3869
403238.3,Campo Alegre,51,IPVA,2022,ABRIL,4,3869
153705.48,Campo Alegre,27,ITCMD,2022,ABRIL,4,3869
399.36,Campo Alegre,78,OUTRAS RECEITAS,2022,ABRIL,4,3869
19179.68,Campo Alegre,86,OUTRAS RECEITAS,2022,ABRIL,4,3869
42894.39,Campo Alegre,94,OUTRAS RECEITAS,2022,ABRIL,4,3869
6595148.48,Campo Alegre,43,ICMS,2022,MAIO,5,3869
542023.48,Campo Alegre,51,IPVA,2022,MAIO,5,3869
84534.56,Campo Alegre,27,ITCMD,2022,MAIO,5,3869
772.76,Campo Alegre,78,OUTRAS RECEITAS,2022,MAIO,5,3869
17617.18,Campo Alegre,86,OUTRAS RECEITAS,2022,MAIO,5,3869
66421.4,Campo Alegre,94,OUTRAS RECEITAS,2022,MAIO,5,3869
5419423.06,Campo Alegre,43,ICMS,2022,JUNHO,6,3869
509513.73,Campo Alegre,51,IPVA,2022,JUNHO,6,3869
64516.84,Campo Alegre,27,ITCMD,2022,JUNHO,6,3869
1004.87,Campo Alegre,78,OUTRAS RECEITAS,2022,JUNHO,6,3869
21616.1,Campo Alegre,86,OUTRAS RECEITAS,2022,JUNHO,6,3869
31513.45,Campo Alegre,94,OUTRAS RECEITAS,2022,JUNHO,6,3869
6205172.2,Campo Alegre,43,ICMS,2022,JULHO,7,3869
464320.25,Campo Alegre,51,IPVA,2022,JULHO,7,3869
59231.97,Campo Alegre,27,ITCMD,2022,JULHO,7,3869
464.99,Campo Alegre,78,OUTRAS RECEITAS,2022,JULHO,7,3869
19905.66,Campo Alegre,86,OUTRAS RECEITAS,2022,JULHO,7,3869
54309,Campo Alegre,94,OUTRAS RECEITAS,2022,JULHO,7,3869
39123.83,Campo Alegre,43,ICMS,2022,AGOSTO,8,3869
90908.94,Campo Alegre,51,IPVA,2022,AGOSTO,8,3869
3234.75,Campo Alegre,27,ITCMD,2022,AGOSTO,8,3869
44.79,Campo Alegre,78,OUTRAS RECEITAS,2022,AGOSTO,8,3869
2956.23,Campo Alegre,94,OUTRAS RECEITAS,2022,AGOSTO,8,3869
140286.19,Campo Belo Do Sul,43,ICMS,2022,JANEIRO,1,3900
138070.38,Campo Belo Do Sul,51,IPVA,2022,JANEIRO,1,3900
8571.26,Campo Belo Do Sul,27,ITCMD,2022,JANEIRO,1,3900
292.64,Campo Belo Do Sul,78,OUTRAS RECEITAS,2022,JANEIRO,1,3900
3443.38,Campo Belo Do Sul,86,OUTRAS RECEITAS,2022,JANEIRO,1,3900
39556.85,Campo Belo Do Sul,94,OUTRAS RECEITAS,2022,JANEIRO,1,3900
126449.67,Campo Belo Do Sul,43,ICMS,2022,FEVEREIRO,2,3900
131935.86,Campo Belo Do Sul,51,IPVA,2022,FEVEREIRO,2,3900
212.5,Campo Belo Do Sul,27,ITCMD,2022,FEVEREIRO,2,3900
223.95,Campo Belo Do Sul,78,OUTRAS RECEITAS,2022,FEVEREIRO,2,3900
522,Campo Belo Do Sul,86,OUTRAS RECEITAS,2022,FEVEREIRO,2,3900
2323.71,Campo Belo Do Sul,94,OUTRAS RECEITAS,2022,FEVEREIRO,2,3900
122755.79,Campo Belo Do Sul,43,ICMS,2022,MARÃO,3,3900
171315.07,Campo Belo Do Sul,51,IPVA,2022,MARÃO,3,3900
1877.3,Campo Belo Do Sul,27,ITCMD,2022,MARÃO,3,3900
182.77,Campo Belo Do Sul,78,OUTRAS RECEITAS,2022,MARÃO,3,3900
1624,Campo Belo Do Sul,86,OUTRAS RECEITAS,2022,MARÃO,3,3900
2975.22,Campo Belo Do Sul,94,OUTRAS RECEITAS,2022,MARÃO,3,3900
139913.22,Campo Belo Do Sul,43,ICMS,2022,ABRIL,4,3900
142022.42,Campo Belo Do Sul,51,IPVA,2022,ABRIL,4,3900
45850.51,Campo Belo Do Sul,27,ITCMD,2022,ABRIL,4,3900
488.47,Campo Belo Do Sul,78,OUTRAS RECEITAS,2022,ABRIL,4,3900
1033.38,Campo Belo Do Sul,86,OUTRAS RECEITAS,2022,ABRIL,4,3900
8648.59,Campo Belo Do Sul,94,OUTRAS RECEITAS,2022,ABRIL,4,3900
154864.97,Campo Belo Do Sul,43,ICMS,2022,MAIO,5,3900
180195,Campo Belo Do Sul,51,IPVA,2022,MAIO,5,3900
4472.97,Campo Belo Do Sul,27,ITCMD,2022,MAIO,5,3900
201.88,Campo Belo Do Sul,78,OUTRAS RECEITAS,2022,MAIO,5,3900
2858.38,Campo Belo Do Sul,86,OUTRAS RECEITAS,2022,MAIO,5,3900
4979.8,Campo Belo Do Sul,94,OUTRAS RECEITAS,2022,MAIO,5,3900
164373.62,Campo Belo Do Sul,43,ICMS,2022,JUNHO,6,3900
174444.73,Campo Belo Do Sul,51,IPVA,2022,JUNHO,6,3900
2229.52,Campo Belo Do Sul,27,ITCMD,2022,JUNHO,6,3900
338.79,Campo Belo Do Sul,78,OUTRAS RECEITAS,2022,JUNHO,6,3900
1717.92,Campo Belo Do Sul,86,OUTRAS RECEITAS,2022,JUNHO,6,3900
1571.79,Campo Belo Do Sul,94,OUTRAS RECEITAS,2022,JUNHO,6,3900
140644.03,Campo Belo Do Sul,43,ICMS,2022,JULHO,7,3900
165533.79,Campo Belo Do Sul,51,IPVA,2022,JULHO,7,3900
160616.28,Campo Belo Do Sul,27,ITCMD,2022,JULHO,7,3900
294,Campo Belo Do Sul,78,OUTRAS RECEITAS,2022,JULHO,7,3900
3916.31,Campo Belo Do Sul,86,OUTRAS RECEITAS,2022,JULHO,7,3900
3651.04,Campo Belo Do Sul,94,OUTRAS RECEITAS,2022,JULHO,7,3900
4218.06,Campo Belo Do Sul,43,ICMS,2022,AGOSTO,8,3900
29757.43,Campo Belo Do Sul,51,IPVA,2022,AGOSTO,8,3900
44.79,Campo Belo Do Sul,78,OUTRAS RECEITAS,2022,AGOSTO,8,3900
160,Campo Belo Do Sul,86,OUTRAS RECEITAS,2022,AGOSTO,8,3900
1181.15,Campo Belo Do Sul,94,OUTRAS RECEITAS,2022,AGOSTO,8,3900
513013.43,Campo ErÃª,43,ICMS,2022,JANEIRO,1,4533
264137.39,Campo ErÃª,51,IPVA,2022,JANEIRO,1,4533
214765.15,Campo ErÃª,27,ITCMD,2022,JANEIRO,1,4533
815.6,Campo ErÃª,78,OUTRAS RECEITAS,2022,JANEIRO,1,4533
27463.42,Campo ErÃª,94,OUTRAS RECEITAS,2022,JANEIRO,1,4533
514315.59,Campo ErÃª,43,ICMS,2022,FEVEREIRO,2,4533
223237.38,Campo ErÃª,51,IPVA,2022,FEVEREIRO,2,4533
215255.76,Campo ErÃª,27,ITCMD,2022,FEVEREIRO,2,4533
4761.61,Campo ErÃª,78,OUTRAS RECEITAS,2022,FEVEREIRO,2,4533
31741.1,Campo ErÃª,94,OUTRAS RECEITAS,2022,FEVEREIRO,2,4533
285751.88,Campo ErÃª,43,ICMS,2022,MARÃO,3,4533
414706.44,Campo ErÃª,51,IPVA,2022,MARÃO,3,4533
291.6,Campo ErÃª,27,ITCMD,2022,MARÃO,3,4533
1617.62,Campo ErÃª,78,OUTRAS RECEITAS,2022,MARÃO,3,4533
6521.2,Campo ErÃª,94,OUTRAS RECEITAS,2022,MARÃO,3,4533
340127.59,Campo ErÃª,43,ICMS,2022,ABRIL,4,4533
316944.96,Campo ErÃª,51,IPVA,2022,ABRIL,4,4533
20188.18,Campo ErÃª,27,ITCMD,2022,ABRIL,4,4533
1178.15,Campo ErÃª,78,OUTRAS RECEITAS,2022,ABRIL,4,4533
6474.24,Campo ErÃª,94,OUTRAS RECEITAS,2022,ABRIL,4,4533
348547.77,Campo ErÃª,43,ICMS,2022,MAIO,5,4533
418792.56,Campo ErÃª,51,IPVA,2022,MAIO,5,4533
119392.98,Campo ErÃª,27,ITCMD,2022,MAIO,5,4533
778.67,Campo ErÃª,78,OUTRAS RECEITAS,2022,MAIO,5,4533
3696.48,Campo ErÃª,86,OUTRAS RECEITAS,2022,MAIO,5,4533
30349.67,Campo ErÃª,94,OUTRAS RECEITAS,2022,MAIO,5,4533
391770.45,Campo ErÃª,43,ICMS,2022,JUNHO,6,4533
404938.71,Campo ErÃª,51,IPVA,2022,JUNHO,6,4533
85328.4,Campo ErÃª,27,ITCMD,2022,JUNHO,6,4533
1316.07,Campo ErÃª,78,OUTRAS RECEITAS,2022,JUNHO,6,4533
1387.47,Campo ErÃª,86,OUTRAS RECEITAS,2022,JUNHO,6,4533
6153.56,Campo ErÃª,94,OUTRAS RECEITAS,2022,JUNHO,6,4533
341407.2,Campo ErÃª,43,ICMS,2022,JULHO,7,4533
