DT_GERACAO;HH_GERACAO;ANO_ELEICAO;CD_TIPO_ELEICAO;NM_TIPO_ELEICAO;NR_TURNO;CD_ELEICAO;DS_ELEICAO;DT_ELEICAO;TP_ABRANGENCIA;SG_UF;SG_UE;NM_UE;CD_MUNICIPIO;NM_MUNICIPIO;NR_ZONA;CD_CARGO;DS_CARGO;SQ_CANDIDATO;NR_CANDIDATO;NM_CANDIDATO;NM_URNA_CANDIDATO;NM_SOCIAL_CANDIDATO;CD_SITUACAO_CANDIDATURA;DS_SITUACAO_CANDIDATURA;CD_DETALHE_SITUACAO_CAND;DS_DETALHE_SITUACAO_CAND;CD_SITUACAO_JULGAMENTO;DS_SITUACAO_JULGAMENTO;CD_SITUACAO_CASSACAO;DS_SITUACAO_CASSACAO;CD_SITUACAO_DCONST_DIPLOMA;DS_SITUACAO_DCONST_DIPLOMA;TP_AGREMIACAO;NR_PARTIDO;SG_PARTIDO;NM_PARTIDO;NR_FEDERACAO;NM_FEDERACAO;SG_FEDERACAO;DS_COMPOSICAO_FEDERACAO;SQ_COLIGACAO;NM_COLIGACAO;DS_COMPOSICAO_COLIGACAO;ST_VOTO_EM_TRANSITO;QT_VOTOS_NOMINAIS;NM_TIPO_DESTINACAO_VOTOS;QT_VOTOS_NOMINAIS_VALIDOS;CD_SIT_TOT_TURNO;DS_SIT_TOT_TURNO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;80624;PASSOS MAIA;63;3;Governador;240001647445;13;DÉCIO NERY DE LIMA;DÉCIO LIMA;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;13;PT;Partido dos Trabalhadores;2;Federação Brasil da Esperança - FE BRASIL;PT/PC do B/PV;PC do B / PT / PV;240001683216;FRENTE DEMOCRÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PSB / SOLIDARIEDADE;N;945;Válido;945;6;2º TURNO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;83798;VIDEIRA;36;3;Governador;240001647445;13;DÉCIO NERY DE LIMA;DÉCIO LIMA;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;13;PT;Partido dos Trabalhadores;2;Federação Brasil da Esperança - FE BRASIL;PT/PC do B/PV;PC do B / PT / PV;240001683216;FRENTE DEMOCRÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PSB / SOLIDARIEDADE;N;3708;Válido;3708;6;2º TURNO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81035;FAXINAL DOS GUEDES;43;3;Governador;240001647445;13;DÉCIO NERY DE LIMA;DÉCIO LIMA;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;13;PT;Partido dos Trabalhadores;2;Federação Brasil da Esperança - FE BRASIL;PT/PC do B/PV;PC do B / PT / PV;240001683216;FRENTE DEMOCRÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PSB / SOLIDARIEDADE;N;2474;Válido;2474;6;2º TURNO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;80730;CANOINHAS;8;3;Governador;240001647445;13;DÉCIO NERY DE LIMA;DÉCIO LIMA;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;13;PT;Partido dos Trabalhadores;2;Federação Brasil da Esperança - FE BRASIL;PT/PC do B/PV;PC do B / PT / PV;240001683216;FRENTE DEMOCRÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PSB / SOLIDARIEDADE;N;4802;Válido;4802;6;2º TURNO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81272;GUARAMIRIM;60;3;Governador;240001647445;13;DÉCIO NERY DE LIMA;DÉCIO LIMA;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;13;PT;Partido dos Trabalhadores;2;Federação Brasil da Esperança - FE BRASIL;PT/PC do B/PV;PC do B / PT / PV;240001683216;FRENTE DEMOCRÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PSB / SOLIDARIEDADE;N;3450;Válido;3450;6;2º TURNO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81566;PALMEIRA;93;3;Governador;240001647445;13;DÉCIO NERY DE LIMA;DÉCIO LIMA;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;13;PT;Partido dos Trabalhadores;2;Federação Brasil da Esperança - FE BRASIL;PT/PC do B/PV;PC do B / PT / PV;240001683216;FRENTE DEMOCRÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PSB / SOLIDARIEDADE;N;359;Válido;359;6;2º TURNO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;80861;IRATI;78;3;Governador;240001647445;13;DÉCIO NERY DE LIMA;DÉCIO LIMA;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;13;PT;Partido dos Trabalhadores;2;Federação Brasil da Esperança - FE BRASIL;PT/PC do B/PV;PC do B / PT / PV;240001683216;FRENTE DEMOCRÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PSB / SOLIDARIEDADE;N;600;Válido;600;6;2º TURNO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;82317;OURO;37;3;Governador;240001647445;13;DÉCIO NERY DE LIMA;DÉCIO LIMA;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;13;PT;Partido dos Trabalhadores;2;Federação Brasil da Esperança - FE BRASIL;PT/PC do B/PV;PC do B / PT / PV;240001683216;FRENTE DEMOCRÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PSB / SOLIDARIEDADE;N;729;Válido;729;6;2º TURNO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81930;LEOBERTO LEAL;39;3;Governador;240001647445;13;DÉCIO NERY DE LIMA;DÉCIO LIMA;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;13;PT;Partido dos Trabalhadores;2;Federação Brasil da Esperança - FE BRASIL;PT/PC do B/PV;PC do B / PT / PV;240001683216;FRENTE DEMOCRÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PSB / SOLIDARIEDADE;N;327;Válido;327;6;2º TURNO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;80020;IPORÃ DO OESTE;65;3;Governador;240001647445;13;DÉCIO NERY DE LIMA;DÉCIO LIMA;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;13;PT;Partido dos Trabalhadores;2;Federação Brasil da Esperança - FE BRASIL;PT/PC do B/PV;PC do B / PT / PV;240001683216;FRENTE DEMOCRÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PSB / SOLIDARIEDADE;N;1087;Válido;1087;6;2º TURNO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;80594;CAIBI;41;3;Governador;240001647445;13;DÉCIO NERY DE LIMA;DÉCIO LIMA;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;13;PT;Partido dos Trabalhadores;2;Federação Brasil da Esperança - FE BRASIL;PT/PC do B/PV;PC do B / PT / PV;240001683216;FRENTE DEMOCRÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PSB / SOLIDARIEDADE;N;660;Válido;660;6;2º TURNO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;82716;PRAIA GRANDE;54;3;Governador;240001647445;13;DÉCIO NERY DE LIMA;DÉCIO LIMA;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;13;PT;Partido dos Trabalhadores;2;Federação Brasil da Esperança - FE BRASIL;PT/PC do B/PV;PC do B / PT / PV;240001683216;FRENTE DEMOCRÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PSB / SOLIDARIEDADE;N;576;Válido;576;6;2º TURNO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;80551;BRUSQUE;5;3;Governador;240001647445;13;DÉCIO NERY DE LIMA;DÉCIO LIMA;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;13;PT;Partido dos Trabalhadores;2;Federação Brasil da Esperança - FE BRASIL;PT/PC do B/PV;PC do B / PT / PV;240001683216;FRENTE DEMOCRÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PSB / SOLIDARIEDADE;N;3311;Válido;3311;6;2º TURNO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;83836;XANXERÊ;43;3;Governador;240001647445;13;DÉCIO NERY DE LIMA;DÉCIO LIMA;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;13;PT;Partido dos Trabalhadores;2;Federação Brasil da Esperança - FE BRASIL;PT/PC do B/PV;PC do B / PT / PV;240001683216;FRENTE DEMOCRÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PSB / SOLIDARIEDADE;N;7464;Válido;7464;6;2º TURNO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;82392;PAPANDUVA;81;3;Governador;240001647445;13;DÉCIO NERY DE LIMA;DÉCIO LIMA;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;13;PT;Partido dos Trabalhadores;2;Federação Brasil da Esperança - FE BRASIL;PT/PC do B/PV;PC do B / PT / PV;240001683216;FRENTE DEMOCRÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PSB / SOLIDARIEDADE;N;2827;Válido;2827;6;2º TURNO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;80950;DESCANSO;45;3;Governador;240001647445;13;DÉCIO NERY DE LIMA;DÉCIO LIMA;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;13;PT;Partido dos Trabalhadores;2;Federação Brasil da Esperança - FE BRASIL;PT/PC do B/PV;PC do B / PT / PV;240001683216;FRENTE DEMOCRÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PSB / SOLIDARIEDADE;N;1523;Válido;1523;6;2º TURNO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;80276;ARARANGUÁ;1;3;Governador;240001647445;13;DÉCIO NERY DE LIMA;DÉCIO LIMA;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;13;PT;Partido dos Trabalhadores;2;Federação Brasil da Esperança - FE BRASIL;PT/PC do B/PV;PC do B / PT / PV;240001683216;FRENTE DEMOCRÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PSB / SOLIDARIEDADE;N;4843;Válido;4843;6;2º TURNO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;80411;BARRA VELHA;68;3;Governador;240001647445;13;DÉCIO NERY DE LIMA;DÉCIO LIMA;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;13;PT;Partido dos Trabalhadores;2;Federação Brasil da Esperança - FE BRASIL;PT/PC do B/PV;PC do B / PT / PV;240001683216;FRENTE DEMOCRÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PSB / SOLIDARIEDADE;N;2615;Válido;2615;6;2º TURNO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;82279;NOVA VENEZA;98;3;Governador;240001647445;13;DÉCIO NERY DE LIMA;DÉCIO LIMA;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;13;PT;Partido dos Trabalhadores;2;Federação Brasil da Esperança - FE BRASIL;PT/PC do B/PV;PC do B / PT / PV;240001683216;FRENTE DEMOCRÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PSB / SOLIDARIEDADE;N;1082;Válido;1082;6;2º TURNO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;80446;SUL BRASIL;83;3;Governador;240001647445;13;DÉCIO NERY DE LIMA;DÉCIO LIMA;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;13;PT;Partido dos Trabalhadores;2;Federação Brasil da Esperança - FE BRASIL;PT/PC do B/PV;PC do B / PT / PV;240001683216;FRENTE DEMOCRÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PSB / SOLIDARIEDADE;N;585;Válido;585;6;2º TURNO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81060;FORQUILHINHA;98;3;Governador;240001647445;13;DÉCIO NERY DE LIMA;DÉCIO LIMA;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;13;PT;Partido dos Trabalhadores;2;Federação Brasil da Esperança - FE BRASIL;PT/PC do B/PV;PC do B / PT / PV;240001683216;FRENTE DEMOCRÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PSB / SOLIDARIEDADE;N;2172;Válido;2172;6;2º TURNO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81094;GALVÃO;49;3;Governador;240001647445;13;DÉCIO NERY DE LIMA;DÉCIO LIMA;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;13;PT;Partido dos Trabalhadores;2;Federação Brasil da Esperança - FE BRASIL;PT/PC do B/PV;PC do B / PT / PV;240001683216;FRENTE DEMOCRÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PSB / SOLIDARIEDADE;N;633;Válido;633;6;2º TURNO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;80209;TIMBÓ GRANDE;51;3;Governador;240001647445;13;DÉCIO NERY DE LIMA;DÉCIO LIMA;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;13;PT;Partido dos Trabalhadores;2;Federação Brasil da Esperança - FE BRASIL;PT/PC do B/PV;PC do B / PT / PV;240001683216;FRENTE DEMOCRÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PSB / SOLIDARIEDADE;N;1024;Válido;1024;6;2º TURNO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;80403;PASSO DE TORRES;54;3;Governador;240001647445;13;DÉCIO NERY DE LIMA;DÉCIO LIMA;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;13;PT;Partido dos Trabalhadores;2;Federação Brasil da Esperança - FE BRASIL;PT/PC do B/PV;PC do B / PT / PV;240001683216;FRENTE DEMOCRÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PSB / SOLIDARIEDADE;N;800;Válido;800;6;2º TURNO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81205;SANTIAGO DO SUL;78;3;Governador;240001647445;13;DÉCIO NERY DE LIMA;DÉCIO LIMA;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;13;PT;Partido dos Trabalhadores;2;Federação Brasil da Esperança - FE BRASIL;PT/PC do B/PV;PC do B / PT / PV;240001683216;FRENTE DEMOCRÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PSB / SOLIDARIEDADE;N;405;Válido;405;6;2º TURNO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;80551;BRUSQUE;86;3;Governador;240001647445;13;DÉCIO NERY DE LIMA;DÉCIO LIMA;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;13;PT;Partido dos Trabalhadores;2;Federação Brasil da Esperança - FE BRASIL;PT/PC do B/PV;PC do B / PT / PV;240001683216;FRENTE DEMOCRÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PSB / SOLIDARIEDADE;N;7174;Válido;7174;6;2º TURNO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;80926;PONTE ALTA DO NORTE;11;3;Governador;240001647445;13;DÉCIO NERY DE LIMA;DÉCIO LIMA;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;13;PT;Partido dos Trabalhadores;2;Federação Brasil da Esperança - FE BRASIL;PT/PC do B/PV;PC do B / PT / PV;240001683216;FRENTE DEMOCRÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PSB / SOLIDARIEDADE;N;444;Válido;444;6;2º TURNO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81302;ALTO BELA VISTA;9;3;Governador;240001647445;13;DÉCIO NERY DE LIMA;DÉCIO LIMA;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;13;PT;Partido dos Trabalhadores;2;Federação Brasil da Esperança - FE BRASIL;PT/PC do B/PV;PC do B / PT / PV;240001683216;FRENTE DEMOCRÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PSB / SOLIDARIEDADE;N;240;Válido;240;6;2º TURNO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;83313;SÃO JOSÉ DO CERRITO;104;3;Governador;240001647445;13;DÉCIO NERY DE LIMA;DÉCIO LIMA;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;13;PT;Partido dos Trabalhadores;2;Federação Brasil da Esperança - FE BRASIL;PT/PC do B/PV;PC do B / PT / PV;240001683216;FRENTE DEMOCRÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PSB / SOLIDARIEDADE;N;1936;Válido;1936;6;2º TURNO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;82490;PETROLÂNDIA;39;3;Governador;240001647445;13;DÉCIO NERY DE LIMA;DÉCIO LIMA;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;13;PT;Partido dos Trabalhadores;2;Federação Brasil da Esperança - FE BRASIL;PT/PC do B/PV;PC do B / PT / PV;240001683216;FRENTE DEMOCRÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PSB / SOLIDARIEDADE;N;452;Válido;452;6;2º TURNO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;82937;RIO FORTUNA;44;3;Governador;240001647445;13;DÉCIO NERY DE LIMA;DÉCIO LIMA;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;13;PT;Partido dos Trabalhadores;2;Federação Brasil da Esperança - FE BRASIL;PT/PC do B/PV;PC do B / PT / PV;240001683216;FRENTE DEMOCRÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PSB / SOLIDARIEDADE;N;237;Válido;237;6;2º TURNO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;82031;MAJOR VIEIRA;8;3;Governador;240001647445;13;DÉCIO NERY DE LIMA;DÉCIO LIMA;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;13;PT;Partido dos Trabalhadores;2;Federação Brasil da Esperança - FE BRASIL;PT/PC do B/PV;PC do B / PT / PV;240001683216;FRENTE DEMOCRÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PSB / SOLIDARIEDADE;N;957;Válido;957;6;2º TURNO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81434;IMBITUBA;73;3;Governador;240001647445;13;DÉCIO NERY DE LIMA;DÉCIO LIMA;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;13;PT;Partido dos Trabalhadores;2;Federação Brasil da Esperança - FE BRASIL;PT/PC do B/PV;PC do B / PT / PV;240001683216;FRENTE DEMOCRÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PSB / SOLIDARIEDADE;N;6735;Válido;6735;6;2º TURNO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81426;ENTRE RIOS;48;3;Governador;240001647445;13;DÉCIO NERY DE LIMA;DÉCIO LIMA;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;13;PT;Partido dos Trabalhadores;2;Federação Brasil da Esperança - FE BRASIL;PT/PC do B/PV;PC do B / PT / PV;240001683216;FRENTE DEMOCRÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PSB / SOLIDARIEDADE;N;639;Válido;639;6;2º TURNO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;83232;SÃO JOÃO DO SUL;54;3;Governador;240001647445;13;DÉCIO NERY DE LIMA;DÉCIO LIMA;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;13;PT;Partido dos Trabalhadores;2;Federação Brasil da Esperança - FE BRASIL;PT/PC do B/PV;PC do B / PT / PV;240001683216;FRENTE DEMOCRÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PSB / SOLIDARIEDADE;N;466;Válido;466;6;2º TURNO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81183;SÃO PEDRO DE ALCÂNTARA;29;3;Governador;240001647445;13;DÉCIO NERY DE LIMA;DÉCIO LIMA;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;13;PT;Partido dos Trabalhadores;2;Federação Brasil da Esperança - FE BRASIL;PT/PC do B/PV;PC do B / PT / PV;240001683216;FRENTE DEMOCRÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PSB / SOLIDARIEDADE;N;415;Válido;415;6;2º TURNO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;80616;CAMBORIÚ;103;3;Governador;240001647445;13;DÉCIO NERY DE LIMA;DÉCIO LIMA;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;13;PT;Partido dos Trabalhadores;2;Federação Brasil da Esperança - FE BRASIL;PT/PC do B/PV;PC do B / PT / PV;240001683216;FRENTE DEMOCRÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PSB / SOLIDARIEDADE;N;6860;Válido;6860;6;2º TURNO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;82333;PALHOÇA;24;3;Governador;240001647445;13;DÉCIO NERY DE LIMA;DÉCIO LIMA;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;COLIGAÇÃO;13;PT;Partido dos Trabalhadores;2;Federação Brasil da Esperança - FE BRASIL;PT/PC do B/PV;PC do B / PT / PV;240001683216;FRENTE DEMOCRÁTICA;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV) / PSB / SOLIDARIEDADE;N;18937;Válido;18937;6;2º TURNO
