DT_GERACAO;HH_GERACAO;ANO_ELEICAO;CD_TIPO_ELEICAO;NM_TIPO_ELEICAO;NR_TURNO;CD_ELEICAO;DS_ELEICAO;DT_ELEICAO;TP_ABRANGENCIA;SG_UF;SG_UE;NM_UE;CD_MUNICIPIO;NM_MUNICIPIO;NR_ZONA;CD_CARGO;DS_CARGO;SQ_CANDIDATO;NR_CANDIDATO;NM_CANDIDATO;NM_URNA_CANDIDATO;NM_SOCIAL_CANDIDATO;CD_SITUACAO_CANDIDATURA;DS_SITUACAO_CANDIDATURA;CD_DETALHE_SITUACAO_CAND;DS_DETALHE_SITUACAO_CAND;CD_SITUACAO_JULGAMENTO;DS_SITUACAO_JULGAMENTO;CD_SITUACAO_CASSACAO;DS_SITUACAO_CASSACAO;CD_SITUACAO_DCONST_DIPLOMA;DS_SITUACAO_DCONST_DIPLOMA;TP_AGREMIACAO;NR_PARTIDO;SG_PARTIDO;NM_PARTIDO;NR_FEDERACAO;NM_FEDERACAO;SG_FEDERACAO;DS_COMPOSICAO_FEDERACAO;SQ_COLIGACAO;NM_COLIGACAO;DS_COMPOSICAO_COLIGACAO;ST_VOTO_EM_TRANSITO;QT_VOTOS_NOMINAIS;NM_TIPO_DESTINACAO_VOTOS;QT_VOTOS_NOMINAIS_VALIDOS;CD_SIT_TOT_TURNO;DS_SIT_TOT_TURNO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;80730;CANOINHAS;8;5;Senador;240001610105;500;AFRÂNIO TADEU BOPPRÉ;AFRÂNIO BOPPRÉ;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;FEDERAÇÃO;50;PSOL;Partido Socialismo e Liberdade;3;Federação PSOL REDE;PSOL/REDE;PSOL / REDE;240001681491;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);N;347;Válido;347;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;83313;SÃO JOSÉ DO CERRITO;104;5;Senador;240001610105;500;AFRÂNIO TADEU BOPPRÉ;AFRÂNIO BOPPRÉ;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;FEDERAÇÃO;50;PSOL;Partido Socialismo e Liberdade;3;Federação PSOL REDE;PSOL/REDE;PSOL / REDE;240001681491;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);N;39;Válido;39;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;82937;RIO FORTUNA;44;5;Senador;240001610105;500;AFRÂNIO TADEU BOPPRÉ;AFRÂNIO BOPPRÉ;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;FEDERAÇÃO;50;PSOL;Partido Socialismo e Liberdade;3;Federação PSOL REDE;PSOL/REDE;PSOL / REDE;240001681491;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);N;26;Válido;26;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;83232;SÃO JOÃO DO SUL;54;5;Senador;240001610105;500;AFRÂNIO TADEU BOPPRÉ;AFRÂNIO BOPPRÉ;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;FEDERAÇÃO;50;PSOL;Partido Socialismo e Liberdade;3;Federação PSOL REDE;PSOL/REDE;PSOL / REDE;240001681491;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);N;37;Válido;37;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;80926;PONTE ALTA DO NORTE;11;5;Senador;240001610105;500;AFRÂNIO TADEU BOPPRÉ;AFRÂNIO BOPPRÉ;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;FEDERAÇÃO;50;PSOL;Partido Socialismo e Liberdade;3;Federação PSOL REDE;PSOL/REDE;PSOL / REDE;240001681491;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);N;2;Válido;2;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;80284;SERRA ALTA;83;5;Senador;240001610105;500;AFRÂNIO TADEU BOPPRÉ;AFRÂNIO BOPPRÉ;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;FEDERAÇÃO;50;PSOL;Partido Socialismo e Liberdade;3;Federação PSOL REDE;PSOL/REDE;PSOL / REDE;240001681491;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);N;5;Válido;5;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81183;SÃO PEDRO DE ALCÂNTARA;29;5;Senador;240001610105;500;AFRÂNIO TADEU BOPPRÉ;AFRÂNIO BOPPRÉ;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;FEDERAÇÃO;50;PSOL;Partido Socialismo e Liberdade;3;Federação PSOL REDE;PSOL/REDE;PSOL / REDE;240001681491;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);N;114;Válido;114;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81060;FORQUILHINHA;98;5;Senador;240001610105;500;AFRÂNIO TADEU BOPPRÉ;AFRÂNIO BOPPRÉ;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;FEDERAÇÃO;50;PSOL;Partido Socialismo e Liberdade;3;Federação PSOL REDE;PSOL/REDE;PSOL / REDE;240001681491;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);N;151;Válido;151;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;82090;MATOS COSTA;25;5;Senador;240001610105;500;AFRÂNIO TADEU BOPPRÉ;AFRÂNIO BOPPRÉ;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;FEDERAÇÃO;50;PSOL;Partido Socialismo e Liberdade;3;Federação PSOL REDE;PSOL/REDE;PSOL / REDE;240001681491;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);N;1;Válido;1;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;80870;CORUPÁ;87;5;Senador;240001610105;500;AFRÂNIO TADEU BOPPRÉ;AFRÂNIO BOPPRÉ;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;FEDERAÇÃO;50;PSOL;Partido Socialismo e Liberdade;3;Federação PSOL REDE;PSOL/REDE;PSOL / REDE;240001681491;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);N;93;Válido;93;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81035;FAXINAL DOS GUEDES;43;5;Senador;240001610105;500;AFRÂNIO TADEU BOPPRÉ;AFRÂNIO BOPPRÉ;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;FEDERAÇÃO;50;PSOL;Partido Socialismo e Liberdade;3;Federação PSOL REDE;PSOL/REDE;PSOL / REDE;240001681491;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);N;22;Válido;22;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;83410;SAUDADES;66;5;Senador;240001610105;500;AFRÂNIO TADEU BOPPRÉ;AFRÂNIO BOPPRÉ;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;FEDERAÇÃO;50;PSOL;Partido Socialismo e Liberdade;3;Federação PSOL REDE;PSOL/REDE;PSOL / REDE;240001681491;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);N;11;Válido;11;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;80594;CAIBI;41;5;Senador;240001610105;500;AFRÂNIO TADEU BOPPRÉ;AFRÂNIO BOPPRÉ;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;FEDERAÇÃO;50;PSOL;Partido Socialismo e Liberdade;3;Federação PSOL REDE;PSOL/REDE;PSOL / REDE;240001681491;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);N;11;Válido;11;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81302;ALTO BELA VISTA;9;5;Senador;240001610105;500;AFRÂNIO TADEU BOPPRÉ;AFRÂNIO BOPPRÉ;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;FEDERAÇÃO;50;PSOL;Partido Socialismo e Liberdade;3;Federação PSOL REDE;PSOL/REDE;PSOL / REDE;240001681491;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);N;5;Válido;5;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;80209;TIMBÓ GRANDE;51;5;Senador;240001610105;500;AFRÂNIO TADEU BOPPRÉ;AFRÂNIO BOPPRÉ;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;FEDERAÇÃO;50;PSOL;Partido Socialismo e Liberdade;3;Federação PSOL REDE;PSOL/REDE;PSOL / REDE;240001681491;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);N;12;Válido;12;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;80403;PASSO DE TORRES;54;5;Senador;240001610105;500;AFRÂNIO TADEU BOPPRÉ;AFRÂNIO BOPPRÉ;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;FEDERAÇÃO;50;PSOL;Partido Socialismo e Liberdade;3;Federação PSOL REDE;PSOL/REDE;PSOL / REDE;240001681491;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);N;115;Válido;115;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;80411;BARRA VELHA;68;5;Senador;240001610105;500;AFRÂNIO TADEU BOPPRÉ;AFRÂNIO BOPPRÉ;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;FEDERAÇÃO;50;PSOL;Partido Socialismo e Liberdade;3;Federação PSOL REDE;PSOL/REDE;PSOL / REDE;240001681491;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);N;192;Válido;192;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81566;PALMEIRA;93;5;Senador;240001610105;500;AFRÂNIO TADEU BOPPRÉ;AFRÂNIO BOPPRÉ;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;FEDERAÇÃO;50;PSOL;Partido Socialismo e Liberdade;3;Federação PSOL REDE;PSOL/REDE;PSOL / REDE;240001681491;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);N;1;Válido;1;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;80624;PASSOS MAIA;63;5;Senador;240001610105;500;AFRÂNIO TADEU BOPPRÉ;AFRÂNIO BOPPRÉ;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;FEDERAÇÃO;50;PSOL;Partido Socialismo e Liberdade;3;Federação PSOL REDE;PSOL/REDE;PSOL / REDE;240001681491;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);N;9;Válido;9;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81795;JOINVILLE;19;5;Senador;240001610105;500;AFRÂNIO TADEU BOPPRÉ;AFRÂNIO BOPPRÉ;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;FEDERAÇÃO;50;PSOL;Partido Socialismo e Liberdade;3;Federação PSOL REDE;PSOL/REDE;PSOL / REDE;240001681491;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);N;2652;Válido;2652;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81124;SÃO JOÃO DO ITAPERIÚ;68;5;Senador;240001610105;500;AFRÂNIO TADEU BOPPRÉ;AFRÂNIO BOPPRÉ;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;FEDERAÇÃO;50;PSOL;Partido Socialismo e Liberdade;3;Federação PSOL REDE;PSOL/REDE;PSOL / REDE;240001681491;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);N;9;Válido;9;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81639;ITAPEMA;91;5;Senador;240001610105;500;AFRÂNIO TADEU BOPPRÉ;AFRÂNIO BOPPRÉ;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;FEDERAÇÃO;50;PSOL;Partido Socialismo e Liberdade;3;Federação PSOL REDE;PSOL/REDE;PSOL / REDE;240001681491;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);N;728;Válido;728;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81795;JOINVILLE;105;5;Senador;240001610105;500;AFRÂNIO TADEU BOPPRÉ;AFRÂNIO BOPPRÉ;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;FEDERAÇÃO;50;PSOL;Partido Socialismo e Liberdade;3;Federação PSOL REDE;PSOL/REDE;PSOL / REDE;240001681491;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);N;1083;Válido;1083;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;83275;SÃO JOSÉ;29;5;Senador;240001610105;500;AFRÂNIO TADEU BOPPRÉ;AFRÂNIO BOPPRÉ;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;FEDERAÇÃO;50;PSOL;Partido Socialismo e Liberdade;3;Federação PSOL REDE;PSOL/REDE;PSOL / REDE;240001681491;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);N;5099;Válido;5099;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;83631;TREZE TÍLIAS;47;5;Senador;240001610105;500;AFRÂNIO TADEU BOPPRÉ;AFRÂNIO BOPPRÉ;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;FEDERAÇÃO;50;PSOL;Partido Socialismo e Liberdade;3;Federação PSOL REDE;PSOL/REDE;PSOL / REDE;240001681491;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);N;22;Válido;22;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81752;JARAGUÁ DO SUL;87;5;Senador;240001610105;500;AFRÂNIO TADEU BOPPRÉ;AFRÂNIO BOPPRÉ;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;FEDERAÇÃO;50;PSOL;Partido Socialismo e Liberdade;3;Federação PSOL REDE;PSOL/REDE;PSOL / REDE;240001681491;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);N;936;Válido;936;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;83712;URUBICI;4;5;Senador;240001610105;500;AFRÂNIO TADEU BOPPRÉ;AFRÂNIO BOPPRÉ;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;FEDERAÇÃO;50;PSOL;Partido Socialismo e Liberdade;3;Federação PSOL REDE;PSOL/REDE;PSOL / REDE;240001681491;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);N;104;Válido;104;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;80802;ARVOREDO;61;5;Senador;240001610105;500;AFRÂNIO TADEU BOPPRÉ;AFRÂNIO BOPPRÉ;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;FEDERAÇÃO;50;PSOL;Partido Socialismo e Liberdade;3;Federação PSOL REDE;PSOL/REDE;PSOL / REDE;240001681491;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);N;1;Válido;1;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81795;JOINVILLE;96;5;Senador;240001610105;500;AFRÂNIO TADEU BOPPRÉ;AFRÂNIO BOPPRÉ;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;FEDERAÇÃO;50;PSOL;Partido Socialismo e Liberdade;3;Federação PSOL REDE;PSOL/REDE;PSOL / REDE;240001681491;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);N;1787;Válido;1787;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;82554;PINHEIRO PRETO;47;5;Senador;240001610105;500;AFRÂNIO TADEU BOPPRÉ;AFRÂNIO BOPPRÉ;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;FEDERAÇÃO;50;PSOL;Partido Socialismo e Liberdade;3;Federação PSOL REDE;PSOL/REDE;PSOL / REDE;240001681491;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);N;13;Válido;13;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;83372;SÃO MARTINHO;99;5;Senador;240001610105;500;AFRÂNIO TADEU BOPPRÉ;AFRÂNIO BOPPRÉ;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;FEDERAÇÃO;50;PSOL;Partido Socialismo e Liberdade;3;Federação PSOL REDE;PSOL/REDE;PSOL / REDE;240001681491;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);N;23;Válido;23;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81329;FREI ROGÉRIO;11;5;Senador;240001610105;500;AFRÂNIO TADEU BOPPRÉ;AFRÂNIO BOPPRÉ;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;FEDERAÇÃO;50;PSOL;Partido Socialismo e Liberdade;3;Federação PSOL REDE;PSOL/REDE;PSOL / REDE;240001681491;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);N;6;Válido;6;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;80942;SÃO CRISTÓVÃO DO SUL;11;5;Senador;240001610105;500;AFRÂNIO TADEU BOPPRÉ;AFRÂNIO BOPPRÉ;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;FEDERAÇÃO;50;PSOL;Partido Socialismo e Liberdade;3;Federação PSOL REDE;PSOL/REDE;PSOL / REDE;240001681491;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);N;10;Válido;10;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81299;GUARUJÁ DO SUL;50;5;Senador;240001610105;500;AFRÂNIO TADEU BOPPRÉ;AFRÂNIO BOPPRÉ;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;FEDERAÇÃO;50;PSOL;Partido Socialismo e Liberdade;3;Federação PSOL REDE;PSOL/REDE;PSOL / REDE;240001681491;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);N;19;Válido;19;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81698;JABORÁ;18;5;Senador;240001610105;500;AFRÂNIO TADEU BOPPRÉ;AFRÂNIO BOPPRÉ;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;FEDERAÇÃO;50;PSOL;Partido Socialismo e Liberdade;3;Federação PSOL REDE;PSOL/REDE;PSOL / REDE;240001681491;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);N;6;Válido;6;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;82597;POMERODE;55;5;Senador;240001610105;500;AFRÂNIO TADEU BOPPRÉ;AFRÂNIO BOPPRÉ;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;FEDERAÇÃO;50;PSOL;Partido Socialismo e Liberdade;3;Federação PSOL REDE;PSOL/REDE;PSOL / REDE;240001681491;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);N;220;Válido;220;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81752;JARAGUÁ DO SUL;17;5;Senador;240001610105;500;AFRÂNIO TADEU BOPPRÉ;AFRÂNIO BOPPRÉ;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;FEDERAÇÃO;50;PSOL;Partido Socialismo e Liberdade;3;Federação PSOL REDE;PSOL/REDE;PSOL / REDE;240001681491;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);N;833;Válido;833;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;82996;ROMELÂNDIA;82;5;Senador;240001610105;500;AFRÂNIO TADEU BOPPRÉ;AFRÂNIO BOPPRÉ;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;FEDERAÇÃO;50;PSOL;Partido Socialismo e Liberdade;3;Federação PSOL REDE;PSOL/REDE;PSOL / REDE;240001681491;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);N;6;Válido;6;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;82759;PRESIDENTE GETÚLIO;14;5;Senador;240001610105;500;AFRÂNIO TADEU BOPPRÉ;AFRÂNIO BOPPRÉ;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;FEDERAÇÃO;50;PSOL;Partido Socialismo e Liberdade;3;Federação PSOL REDE;PSOL/REDE;PSOL / REDE;240001681491;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);N;89;Válido;89;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81710;JACINTO MACHADO;42;5;Senador;240001610105;500;AFRÂNIO TADEU BOPPRÉ;AFRÂNIO BOPPRÉ;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;FEDERAÇÃO;50;PSOL;Partido Socialismo e Liberdade;3;Federação PSOL REDE;PSOL/REDE;PSOL / REDE;240001681491;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);N;46;Válido;46;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;82651;PORTO BELO;31;5;Senador;240001610105;500;AFRÂNIO TADEU BOPPRÉ;AFRÂNIO BOPPRÉ;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;FEDERAÇÃO;50;PSOL;Partido Socialismo e Liberdade;3;Federação PSOL REDE;PSOL/REDE;PSOL / REDE;240001681491;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);N;266;Válido;266;4;NÃO ELEITO
20/04/2026;03:31:04;2022;2;Eleição Ordinária;1;546;ELEIÇÕES GERAIS ESTADUAIS 2022;02/10/2022;E;SC;SC;SANTA CATARINA;81795;JOINVILLE;76;5;Senador;240001610105;500;AFRÂNIO TADEU BOPPRÉ;AFRÂNIO BOPPRÉ;#NULO;12;APTO;2;DEFERIDO;-3;#NE;-3;#NE;-3;#NE;FEDERAÇÃO;50;PSOL;Partido Socialismo e Liberdade;3;Federação PSOL REDE;PSOL/REDE;PSOL / REDE;240001681491;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);N;1452;Válido;1452;4;NÃO ELEITO
